id,gmtModified,commentorId,userNickName,faceUrl,content,mark,courseId,termId,courseName,agreeCount,status,upvote
93900,1518774199920,1036012397,NatalieQ,https://img1.ph.126.net/QztGite6675UNpjVLJYFHw==/31525197411481285.jpg,"很好！老师非常认真负责，讲解清晰
",5.0,1001590004,1002644022,概率论与数理统计,0,1,
92881,1518696411595,1035416275,进击的阿噗噗,http://edu-image.nosdn.127.net/98BD3C730D1AF89C0DFF2F709E700816.jpg?imageView&thumbnail=180y180&quality=100,"1.如果有昆曼的《经济学原理》（微观经济学分册）你会学得相对开心一点；
2.我在数理方面是真的不开窍。所以并不理解有位同学所说的非经管专业也并不难懂，毕竟我报了好多慕课，就这门课我学得最累。但我多啃啃书多研究研究也不是说搞不清楚老师在讲什么。
3.作业和提问是有难度的（对我来说）。

大过年的祝大家新春大吉！",5.0,1001590004,1002644022,概率论与数理统计,0,1,
93863,1518687637815,1035873231,四叶苜蓿yes,http://edu-image.nosdn.127.net/393D599226C389B75356122D87EC3665.jpg?imageView&thumbnail=180y180&quality=100,很适合自学喜欢的知识,4.0,1001590004,1002644022,概率论与数理统计,0,1,
92856,1518676308617,5816121,CeliaGL,,老师深入浅出 讲述的非常清晰,5.0,1001590004,1002644022,概率论与数理统计,0,1,
93808,1518617838557,1030484876,weiyushi126com,,做题最重要的是知道自己错在什么地方，所以建议所有的题目都有解析,2.0,1001590004,1002644022,概率论与数理统计,0,1,
79023,1516086307402,1016670755,ykt1461578779234,,老师介绍的很详细,5.0,1001590004,1002652017,概率论与数理统计,1,1,
95408,1519275179987,1024286206,ccxxkk,http://edu-image.nosdn.127.net/51DB18783747C492705C704CEE2E232A.jpg?imageView&thumbnail=310x205&quality=100,图片加载不出来   不知道是我的网速问题  还是软件问题,4.0,1001590004,1002652017,概率论与数理统计,0,1,
85026,1517623834309,1020610753,罗怀恩,http://nos.netease.com/edu-image/96860DA8038F7C7585E5F1FF4E87849D.jpg?imageView&thumbnail=310y242&quality=100,课程本身可以，赞,5.0,1001590004,1002651005,概率论与数理统计,0,1,
83314,1517492641450,3177697,billy,,老师讲课的ppt，pdf等作为附件非常有用，但不要将其作为看完某一节的另一标准，看完视频就可以了，否则如果不需要附件，为了进度还必须点开,3.0,1001590004,1002651005,概率论与数理统计,0,1,
79099,1516798335677,8181754,撷取文字的人,http://edu-image.nosdn.127.net/F75C094E91F20A14C478FE4FE47B0A1B.jpg?imageView&thumbnail=180y180&quality=100,老师讲解的非常细致，很多细节都解释说明了，而且还有相应的实验演示，讲的非常棒的一门课！（老师还会经常在讨论区答疑反馈，简直感动！）,5.0,1001590004,1002638008,概率论与数理统计,3,1,
92603,1518489198759,1035867244,xiaoli456,https://img0.ph.126.net/9C0xAW4R8EKOaM_Bxfr0mQ==/6632733525816425142.jpg,学习时间可以自己把控，可以反复听，比满堂灌的效果好,5.0,1001590004,1002644022,概率论与数理统计,0,1,
93601,1518488929462,1135511219,mooc1518184407507,,"老师讲得还可以，例子多

",3.0,1001590004,1002644022,概率论与数理统计,0,1,
93566,1518441272458,1029286732,挂坠,http://img2.ph.126.net/OGDc5USF3r-XoV72EENp5A==/6632612579538443114.jpg,很不错，和曼昆的经济学原理比较衔接，还能听到一些补充内容,5.0,1001590004,1002644022,概率论与数理统计,0,1,
92541,1518431764738,1015170869,张洋滔,http://img2.ph.126.net/OQRyE7G3uJVcs6eUwhAa6Q==/6598214358321393416.jpg,非常棒、受益匪浅,5.0,1001590004,1002644022,概率论与数理统计,0,1,
93543,1518429384039,1028707465,Killer_Spacer,http://edu-image.nosdn.127.net/67DAB4124161B048B4907649C4579F8F.jpg?imageView&thumbnail=180y180&quality=100,太棒啦！案例生动深入浅出~,5.0,1001590004,1002644022,概率论与数理统计,0,1,
92531,1518424275659,1033530932,mooc风愿,https://edu-image.nosdn.127.net/5B00B4FD514BD6B1BBC11AD885E3EB4A.jpg?imageView&thumbnail=310x205&quality=100,课程解读详细，蕴含生活道理,4.0,1001590004,1002644022,概率论与数理统计,0,1,
92511,1518418383452,469080,绝世白丁,http://img0.ph.126.net/WtMWIncZk57wvo_bX0bSFA==/6597202807565282690.jpg,总体感觉很好，有时候感觉有点深，慢慢多学习吧。,4.0,1001590004,1002644022,概率论与数理统计,0,1,
93474,1518357839832,1016128319,Ricemi,http://edu-image.nosdn.127.net/926C91A1C7FE4C8567960FBA5A63ED71.jpg?imageView&thumbnail=310x205&quality=100,nice.i like it,5.0,1001590004,1002644022,概率论与数理统计,0,1,
92448,1518357702610,1036012150,Ramin-ba,http://edu-image.nosdn.127.net/0E223351007FE6F0B0962628033B22FB.JPG?imageView&thumbnail=180y180&quality=100,课程讲解的特别好，还有图表进行说明。,5.0,1001590004,1002644022,概率论与数理统计,0,1,
92447,1518356778889,5209097,bella819,https://edu-image.nosdn.127.net/CA98DF851B1DBA5AB2846E2B8D236ACE.jpg?imageView&thumbnail=310y300&quality=100,网上课程的好处就在于不明白 的地方可以反复揣摩直至恍然大悟，讨论群大家的畅谈也极具启发性，让我学会不少,4.0,1001590004,1002644022,概率论与数理统计,0,1,
93463,1518356177376,1036110011,郭逗逗啊哈,http://edu-image.nosdn.127.net/E243EC6C826B0FA3B0E656B68FC1DD9B.jpg?imageView&thumbnail=310x205&quality=100,喜欢文教授的授课方式，不紊不乱，特别有条例，就是希望自己能坚持听完，而且能有所收获吧,5.0,1001590004,1002644022,概率论与数理统计,0,1,
92441,1518352600563,2869987,Yoran,,哇，超出预期了,5.0,1001590004,1002644022,概率论与数理统计,0,1,
92439,1518351322287,1031244520,mooc1507566381593,,经济学还是很有用的，给人以冷静的思考方式,5.0,1001590004,1002644022,概率论与数理统计,0,1,
92437,1518350333454,1031043965,cb1462443948163com,http://edu-image.nosdn.127.net/9AD6D44EE7F2246094E4F5FB31D59525.jpg?imageView&thumbnail=120y120&quality=100,很不错的 老师很专业，免费的课程功德无量,4.0,1001590004,1002644022,概率论与数理统计,0,1,
93415,1518334213947,1029000489,社会主义接班人ykt1502806503162,http://img2.ph.126.net/8jQ31WVRtKa5stQY9xDkkA==/92605267355917289.jpg,不错不错不错,5.0,1001590004,1002644022,概率论与数理统计,0,1,
92392,1518330367358,1035644018,mooc1515752135728,,很好，很强大！,5.0,1001590004,1002644022,概率论与数理统计,0,1,
92367,1518317494272,1025122562,szu-03-2016040387-黄喧,,讲的案例很好，便于理解，在上课中听不懂的一大堆内容现在在这里都理解好了,4.0,1001590004,1002644022,概率论与数理统计,0,1,
92339,1518274379943,1034741991,joker-ma,http://edu-image.nosdn.127.net/3E63C4761DD8CE4B3BD909E2D2D2F749.jpg?imageView&thumbnail=180y180&quality=100,收益颇多，但是个别问题想不明白，希望老师多讲些贴合实际生活的案例。,2.0,1001590004,1002644022,概率论与数理统计,0,1,
92311,1518264973636,8308255,不过是人渣,http://img2.ph.126.net/ioB6T4TsodR3720N8XHv_A==/6630782992188906710.jpg,老师讲的很精彩，运用了很多的例子，老师说的很多话都值得细细体味才能get到老师的点。,5.0,1001590004,1002644022,概率论与数理统计,0,1,
93310,1518261064523,1029597653,白云真的好白,https://img0.ph.126.net/eJYVC6GgF2O2eshLmHuyGQ==/6632262934840911642.jpg,内容很好，感觉学到了很多,5.0,1001590004,1002644022,概率论与数理统计,0,1,
93305,1518258715841,1036053732,mooc1516608330809,,了解了国民经济运行的基本原理，获益匪浅,5.0,1001590004,1002644022,概率论与数理统计,0,1,
92295,1518254633606,1031003001,Minnittie,http://edu-image.nosdn.127.net/F650A495D9516ABC915E1403B4B27333.jpg?imageView&thumbnail=310y310&quality=100,老师会举大量的例子让每个抽象的知识点具体化，所以课程内容就变得很生动。但是每一课的时长略短，所以有些地方会过得比较快，点到即止不够深入，但总体觉得老师讲的还是很棒的！,3.0,1001590004,1002644022,概率论与数理统计,0,1,
92286,1518250040315,1035847472,救赎hu,https://img1.ph.126.net/Li2Z6_U50FsvFQ0Ebri_Vg==/2600828784826293934.jpg,很喜欢文教授的讲课风格，完全与我的三观相符，以后有机会还要更多学习文教授的课程,5.0,1001590004,1002644022,概率论与数理统计,0,1,
92276,1518247274340,1015702834,蓝色守护者mooc1458437942225,https://img0.ph.126.net/ePSemSd4aOyPBBggd3O8mQ==/6631409713821039453.jpg,老师讲的深入浅出，虽然我是学物理不是学经管类专业的，仍然可以很容易的听懂。并且根据老师举得例子也很贴近生活，让人听了很有代入感。,5.0,1001590004,1002644022,概率论与数理统计,0,1,
93247,1518237405855,1023025274,申屠浩男,http://edu-image.nosdn.127.net/568B8031A3F888B5977393AF86342233.jpg?imageView&thumbnail=310y310&quality=100,文教授的讲解很舒适。通过事例，案例等来讲解知识点，让人能够比较好的理解,4.0,1001590004,1002644022,概率论与数理统计,0,1,
93200,1518199542604,1028812159,西秦大漠,http://edu-image.nosdn.127.net/97F01B5412F1ABA3409AC7DCE6C6F67A.jpeg?imageView&thumbnail=180y180&quality=100,能够由浅入深，一步步学习而又不觉得特别枯燥高深，特别推荐,5.0,1001590004,1002644022,概率论与数理统计,0,1,
92200,1518191466054,1035001491,郑洪mooc1,https://img1.ph.126.net/Mrdb9fOiSXvP47r66FAeMQ==/6632546608842061750.jpg,我是学土木工程的，工作了10多年，在管理岗位上也是工作了近8年，有机会去学经济学的知识，以前没有意识到它的重要性，刚学了2讲真是受益颇多。稀缺性、市场均衡理论对于我工作中的建造优质房屋质量是有一定经济理论指导意义的。谢谢老师，辛苦了；谢谢MOOC。,5.0,1001590004,1002644022,概率论与数理统计,0,1,
92193,1518184362147,1030689321,陆宇衡171840741,http://edu-image.nosdn.127.net/B9FC28B184F10C56E4E4C1273E5862DE.jpg?imageView&thumbnail=310x205&quality=100,条理清晰，循循善诱。,4.0,1001590004,1002644022,概率论与数理统计,0,1,
79065,1516617709721,4504602,ONLY TIME,http://img2.ph.126.net/3CGgXW3cEWCPabfa8dbHWA==/2437854773308234064.jpg,老师能否把训诂学好好学习一下，不要再望文生义，课件中的错误翻译实在是太多了。推荐使用王力先生主编的《古代汉语》。同时对写作背景也不要进行演义式的润色，这种润色只能是越描越黑。本人会在今后几年时间内系统学习和研究逻辑，古代汉语，说文解字，哲学(特别是中国古代哲学)及关于《道德经》的考古发现。如有需要届时本人会针对课件内容发布一篇有价值的评论。,1.0,1001590004,1002651007,概率论与数理统计,7,1,
79185,1517459510926,1036042560,燕燕于飞_颉之颃之,https://edu-image.nosdn.127.net/FB734EE226CECD14D0762531EB44CD73.jpg?imageView&thumbnail=180y180&quality=100,"丁教授对《道德经》有自己的理解，语言又幽默风趣，同时还能联系实际举一些例子帮助同学们理解文段，我是愿意听他的课的。
但是有一点我很疑惑，我对丁教授第二周的学习课件《道德经》第五章中所引用的一段文字“喜言之则人以为骄傲，戚言之则人以为懦弱，谦言之则人以为谄媚，直言之则人以为盛气凌人，微言之则人以为阴险，明言之则人以为肤浅，无心犯讳，则为有心之讥；无为发端，则疑有为之说。”是否真的出自《韩非子·说难》产生了怀疑，因为此事，我多次（从2018年1月29日至31日共三次）在---讨论区>老师答疑区---发了帖子请丁教授解惑，但是无一例外的被管理员删了帖子，其他人发的帖子不论观点正确与否，丁教授都会给出答复，为什么到我这里就石沉大海了呢？尤其是这段话还被作为第二周的课后作业，我觉得如果我的猜测是对的，那么如果不对其纠正，就会造成很多同学的知识储备发生错误，所以我把我的疑惑写在了课程评价区内，供有心人指摘。",3.0,1001590004,1002651007,概率论与数理统计,3,1,
93809,1518619784986,1035416275,进击的阿噗噗,http://edu-image.nosdn.127.net/98BD3C730D1AF89C0DFF2F709E700816.jpg?imageView&thumbnail=180y180&quality=100,"老师很不错。但是有些内容和解读我是不敢苟同的。嘛~反正这部分占得比例不是太大。再说如果作为个人研究和感悟来说，丁老师的讲解还是可以的。
我啊虽然很喜欢《道德经》但是还没全篇读完呢……（捂脸羞愧）。这一点上我不如。
啊对了！你们晓得嘛？！丁老师和学生交流会用【颜文字】！！！

(*/ω＼*)",4.0,1001590004,1002651007,概率论与数理统计,2,1,
83953,1517985480457,1035677010,24氢,https://edu-image.nosdn.127.net/3579FAD1D796309BE7FCEAFCD795CE37.jpg?imageView&thumbnail=310x205&quality=100,1.部分章节内容讲解不明晰。2.部分章节内容之间有矛盾。3.缺少单个词语或字的解释。4.背景讲解冗余。以上四点就是我所反馈的内容,3.0,1001590004,1002651007,概率论与数理统计,2,1,
92882,1518698751758,1034880385,a236107704163com,,中华五千年，一半道德经。,1.0,1001590004,1002651007,概率论与数理统计,1,1,
93700,1518529680198,1035870450,mooc1516205506934,,感觉有些强行解读,2.0,1001590004,1002651007,概率论与数理统计,1,1,
93511,1518407747811,1028083628,大山mooc72,https://img0.ph.126.net/Vzq5F3iFo6CtKCd_AKPZSg==/6632349796258352322.jpg,跟着丁老师学习四周了，特别喜欢丁老师娓娓道来、旁征博引的教学风格。学习道德经给我的感受，似乎是一杯“心灵鸡汤”，调试心态，扩展心胸，变换视角，学会涵养水德，知古鉴今，做到宠辱不惊，平凡平淡平静！,5.0,1001590004,1002651007,概率论与数理统计,1,1,
85712,1517802557768,1035765831,泰山脚下大明湖畔,http://edu-image.nosdn.127.net/51091BAF2E835506EA1220BB7F429C1A.jpg?imageView&thumbnail=310x205&quality=100,"1、慕课这个平台不错，方便了我们这样在职人员的学习，有视频、有测试，考试通过还有证书，更能促进自己在工作之余选择喜欢的课程进行再充电了。
2、《道德经》这门课程第一次接触，也买了本书，边学习边理解老子的智慧吧。",4.0,1001590004,1002651007,概率论与数理统计,1,1,
85410,1517724241650,1028047432,pengwentj126com,http://edu-image.nosdn.127.net/1108F6D426FA2A7C8458DB75C906486A.jpg?imageView&thumbnail=310x205&quality=100,感谢慕课平台，让我们有缘接触到这么好的老师，进行文化知识的学习，丁老师讲课条理清晰，联系实际学习生活工作，我都做了笔记细细的记录整理，课下的作业及时贴切并且难度慢慢加深，有时候课件需要反复观看体会，才可以回答出来，这么用心的准备，可为师者典范，感谢老师，感谢慕课平台,5.0,1001590004,1002243010,概率论与数理统计,1,1,
85363,1517714966570,1025692724,王浩1015,http://edu-image.nosdn.127.net/663B46F15B2DB341B6CBE3B771C68286.jpg?imageView&thumbnail=310x205&quality=100,很喜欢，老师很渊博,5.0,1001590004,1002651007,概率论与数理统计,1,1,
86106,1517633554519,1036055091,朝除,,通过老师讲解知识，增加了对道德经的理解,4.0,1001590004,1002651007,概率论与数理统计,1,1,
83382,1517500484788,1035900872,lhm8225,http://edu-image.nosdn.127.net/7F2CE1C4A5A0267513488C5DB46FC1FB.jpg?imageView&thumbnail=310x205&quality=100,全新的认识了《道德经》，现在就好像感觉老子在写道德经时的老小孩心态，特别可爱！跟我们做迷藏，当然，现在我们认识到的《道德经》也不是老子想表达的道，感觉老子在看着我打字的时候发笑呢，应该是开心把，毕竟有人开始琢磨他了，而不是远离，不想接近！,5.0,1001590004,1002651007,概率论与数理统计,1,1,
95455,1519294139148,1035627904,mooc1515743632543,,比自己看书能体会更全面，老师举的例子很多，可能有些章节要多看几遍才能理解，课程结束如果还能查看就更好，第一门课程，都是假期，周末才听课，能这样一点点的学很合适上班族的，考管理类联考的空档，翻英文书累了有时间就听听，中英文换着学。,5.0,1001590004,1002651007,概率论与数理统计,0,1,
94418,1519268371423,2939790,llwithlf,,有很多启发，道德经很多地方都是站在 上帝的视角思考问题，超出尘世之外，又在红尘之中，妙不可言,5.0,1001590004,1002651007,概率论与数理统计,0,1,
94348,1519188587210,11094822,葛玉梅,http://nos.netease.com/edu-image/52F17BBF441ABCAE332C036449AE8E6B.jpg?imageView&thumbnail=180y180&quality=100,课程定期发布，教师讲解清晰，很受益。,5.0,1001590004,1002651007,概率论与数理统计,0,1,
94280,1519121673540,1135618276,西北工业大学汽车运用和维修李少锋,http://edu-image.nosdn.127.net/CAF66D9E8543FF177DF1E5BA0ABD8B9A.jpg?imageView&thumbnail=310x205&quality=100,这个课程非常不错,4.0,1001590004,1002651007,概率论与数理统计,0,1,
95210,1519062222149,606935,三人行小斋,http://edu-image.nosdn.127.net/2256D9964E6C5A62218B3D560DB925F1.jpg?imageView&thumbnail=310x205&quality=100,非常感谢这么一个开放式学习平台！,5.0,1001590004,1002651007,概率论与数理统计,0,1,
95067,1518951666409,1035935092,道觉,,讨论如此热烈，可谓“百花齐放，百家争鸣”，说明老师引导得好！这样的课堂令人留恋！,5.0,1001590004,1002651007,概率论与数理统计,0,1,
95063,1518949608191,1030418092,万里有云,,洞幽察微，知古鉴今。,4.0,1001590004,1002651007,概率论与数理统计,0,1,
93976,1518874250555,1035993211,mooc1516445024382,,"道德经真是博大精深。从自然界的现象，，推测到智慧无穷的“道”。真是无处不在、无时不在。比如“天地尚不能久，而况于人乎”,启示人“不争不辩”。",5.0,1001590004,1002651007,概率论与数理统计,0,1,
93936,1518833834961,1027111980,悲歌未彻,http://edu-image.nosdn.127.net/4563BB7B6190453797F15465947BF1CB.jpg?imageView&thumbnail=180y180&quality=100,学习传统文化非常有必要的,5.0,1001590004,1002651007,概率论与数理统计,0,1,
93919,1518789880698,778384,郭元成,http://img0.ph.126.net/pItwJxjoljYiIjnwY7td9g==/1053560837845460493.jpg,老师讲的很有道理,5.0,1001590004,1002651007,概率论与数理统计,0,1,
93729,1518571921785,1035875550,东土大唐来的僧僧哥,,刚学到第十三章，启示，宠辱不惊。对现在陷入困局的我如炎炎夏日的一杯冰镇啤酒，让我保持冷静，感受苦中的甜意！谢谢老子！谢谢老师！,5.0,1001590004,1002651007,概率论与数理统计,0,1,
92596,1518487057080,7580948,舞云飘彪,http://img0.ph.126.net/KC7RGEnv8V7EV_4U1fmhXw==/6630928127723517552.jpg,东西讲解很到位，很喜欢,5.0,1001590004,1002651007,概率论与数理统计,0,1,
93999,1518903602526,1027723891,水雾mooc3,,"课程不错，希望自己能坚持学下去
",5.0,1001590004,1002652017,概率论与数理统计,0,1,
93940,1518834670056,1035040274,Davidmooc245,https://img2.ph.126.net/Ohs1Z_W1ANmf7_5j4v-vCg==/1282962943866774938.jpg,比较实用的课程，确实像老师担心那样，微积分的基础对部分课程的理解比较关键，否则听起来容易掉队，我自己就专门去补了一下高数。,4.0,1001590004,1002652017,概率论与数理统计,0,1,
93101,1518152480931,1029507132,mooc1504584826709,,"通过视频学习，做作业，单元考试，开始的确很难，认真学习后，逐渐适应，学到很多东西
",3.0,1001590004,1002652017,概率论与数理统计,0,1,
85391,1517721238194,1135136130,mooc1517286656791,,那个学生讲的太差,1.0,1001590004,1002652017,概率论与数理统计,0,1,
86241,1517660544433,1036005039,mooc1516458052360,http://edu-image.nosdn.127.net/0A4E4322CE069C9F18499086BFD91238.jpg?imageView&thumbnail=310x205&quality=100,本课程让我收获了想要学到的知识，而且时间安排更自由，不会受到约束。,4.0,1001590004,1002652017,概率论与数理统计,0,1,
85074,1517630639928,1028572081,mooc1501034655769,,对知识点的讲解很到位,4.0,1001590004,1002652017,概率论与数理统计,0,1,
86089,1517630083399,1027176569,星宇侠,https://edu-image.nosdn.127.net/4BE0183FD839725A24ECFB0E234537CA.jpg?imageView&thumbnail=180y180&quality=100,学习丰富，周游课程之中，很是愉快。,5.0,1001590004,1002652017,概率论与数理统计,0,1,
84628,1517548209300,1021448511,韦建秋,http://edu-image.nosdn.127.net/005DCE312A787377436CBE532B6DB4B4.jpg?imageView&thumbnail=310x205&quality=100,老师教的非常认真罢！,5.0,1001590004,1002652017,概率论与数理统计,0,1,
79021,1516065315442,1035760230,mooc1516063753511,,《世说新语》这部历史著作从不同的角度简述了做人之道、处世之道、为官之道等。但是，由于历史的局限性，作者的个别观点于现实存在一定的差距，我们要结合自身的实际和当前的社会现实，辩证的看待书中的一些观点，这样，我们才能够真正做到“去伪存真、古为今用”。,5.0,1001590004,1002655015,概率论与数理统计,2,1,
95381,1519264437950,1029253832,Vivian6190,,老师的课深入浅出，令我受益匪浅。,5.0,1001590004,1002655015,概率论与数理统计,0,1,
94404,1519262242137,1020954876,骑无车,http://edu-image.nosdn.127.net/ADDD461CA9C74F87894DFAE0CBD0A4CC.jpg?imageView&thumbnail=180y180&quality=100,丁教授纵横捭阖，策士风范,5.0,1001590004,1002655015,概率论与数理统计,0,1,
95227,1519095508976,1019472487,江山无尽,http://edu-image.nosdn.127.net/FF0C684C5C09A79301B479E9A8DF0B64.jpg?imageView&thumbnail=180y180&quality=100,太经典了。非常好。很受益。多谢老师。,5.0,1001590004,1002655015,概率论与数理统计,0,1,
93977,1518874452835,1035307909,ykt1514897929872,,学习内容其实很不错的，丁老师讲得也好，对我这样基本上没有接触过国学的人来说，真是很有益的。不过老师录的视频效果确实很有待提高的。,4.0,1001590004,1002655015,概率论与数理统计,0,1,
93928,1518828001209,1027176569,星宇侠,https://edu-image.nosdn.127.net/4BE0183FD839725A24ECFB0E234537CA.jpg?imageView&thumbnail=180y180&quality=100,课程丰富有所收获，言简意赅。,5.0,1001590004,1002655015,概率论与数理统计,0,1,
93893,1518763942803,1028028708,mooc1498862664592,,谢谢老师，我通过学习提高了认识。,5.0,1001590004,1002655015,概率论与数理统计,0,1,
92864,1518680985861,1035484632,张建法,,老师教的认真仔细，讲道理深入浅出。能听的明白，也容易理解。谢谢老师！,3.0,1001590004,1002655015,概率论与数理统计,0,1,
93817,1518626717630,1035416275,进击的阿噗噗,http://edu-image.nosdn.127.net/98BD3C730D1AF89C0DFF2F709E700816.jpg?imageView&thumbnail=180y180&quality=100,老师讲的有些意思。但是要说的是，老师讲的东西一定要思考和多查书，里面是有问题的。比如训诂。另外一开始的背景还是介绍的部分，在提到成语的时候务必查查。老师提到的词未必是成语。,5.0,1001590004,1002655015,概率论与数理统计,0,1,
92751,1518575847940,5480817,betteramor,http://edu-image.nosdn.127.net/FC71E57DFA44D3CFFCBFFA7C884AD990.png?imageView&thumbnail=180y180&quality=100,课程很精彩,5.0,1001590004,1002655015,概率论与数理统计,0,1,
93596,1518486711159,1035762109,道法自燃,http://edu-image.nosdn.127.net/A189923D17021A2615719CD54BDC848C.jpg?imageView&thumbnail=180y180&quality=100,学而有感，身体力行,5.0,1001590004,1002655015,概率论与数理统计,0,1,
93356,1518306967815,1191549,ocear,,不错，挺好的。课程再丰富点就更好了,4.0,1001590004,1002655015,概率论与数理统计,0,1,
92215,1518226669351,1021339954,短腿核小体,http://edu-image.nosdn.127.net/72A44719157058D0922222751F896571.jpg?imageView&thumbnail=180y180&quality=100,弘扬国学，学习中国传统文化，中海大给我们提供了这个接触国学的平台，非常喜欢这门课程，从本门课程中学习到了很多知识。,5.0,1001590004,1002655015,概率论与数理统计,0,1,
92128,1518163439428,4552703,丫丁YJ,,课程有意思，老师很风趣,5.0,1001590004,1002655015,概率论与数理统计,0,1,
92037,1518138556455,1035426458,姬广挺,,课程内容很好，如果老师讲课时下面再配上文字就更好了,5.0,1001590004,1002655015,概率论与数理统计,0,1,
93050,1518137690630,705236,zhuzhen0683,,声音都听不清 还听什么课 做了这么差,1.0,1001590004,1002655015,概率论与数理统计,0,1,
92032,1518127255191,4539534,水城蓝,,微言大义，富含哲理。,5.0,1001590004,1002655015,概率论与数理统计,0,1,
87454,1518056978248,1017822190,李弘珂,http://img2.ph.126.net/hPJbHIuH3la69hrQXJKSFw==/1628614215350715593.jpg,丁老师，学术渊博，讲课认真，非常崇拜。,5.0,1001590004,1002655015,概率论与数理统计,0,1,
87313,1517985487568,1035771819,一叶蔚蓝,http://edu-image.nosdn.127.net/C8BB047D19F21DCAA425414DC61B1342.jpg?imageView&thumbnail=180y180&quality=100,本课程的开设，给人启发，打开了从另一个角度来思考一些问题的窗户。,5.0,1001590004,1002655015,概率论与数理统计,0,1,
83224,1517486684439,1135135791,希孟,,课很精彩，如果能有字幕就更好了,5.0,1001590004,1002655015,概率论与数理统计,0,1,
95475,1519303855541,1032070302,载之mooc,https://img2.ph.126.net/0dpTsbPDYZWY26-RhdsImw==/91479367449878501.jpg,"课程很满意，老师讲的很精细，赞一个
",5.0,1001590004,1002638008,概率论与数理统计,0,1,
92857,1518676727952,1025529973,mooc1490449750355,,很棒.................,5.0,1001590004,1002638008,概率论与数理统计,0,1,
86735,1517821571362,2227434,请叫我弦子君,http://edu-image.nosdn.127.net/9582E88516DB55DB692FFAFBD326BF3C.jpg?imageView&thumbnail=310y310&quality=100,老师讲解的很细致很全面，但是课程难度确实不小，比较适合有一定基础的理科生。希望在授课过程中可以注重讲解一下公式的推导过程，课后如果可以布置一些自学巩固的资料就更好了。各位老师们辛苦了～,5.0,1001590004,1002638008,概率论与数理统计,0,1,
85005,1517618814669,1035026491,chenfengjun,,正在学习中，基础知识老师讲的很给力,5.0,1001590004,1002638008,概率论与数理统计,0,1,
84860,1517571137293,1027850079,mooc1498175973443,,学习提高很快,2.0,1001590004,1002638008,概率论与数理统计,0,1,
83629,1517547365877,6316499,didazhaohong,,不错  内容丰富,5.0,1001590004,1002638008,概率论与数理统计,0,1,
92529,1518424165116,1027331280,黑龙江省-农垦建三江-安丽秀,https://edu-image.nosdn.127.net/F2A68C464B3BBE99B92D28C184430F99.jpg?imageView&thumbnail=310y310&quality=100,《道德经》让我知道了许多的人生道理，老师讲解的很细致，谢谢老师，非常感谢慕课让我学到了许多的知识。,5.0,1001590004,1002651007,概率论与数理统计,0,1,
93534,1518423802510,1019472487,江山无尽,http://edu-image.nosdn.127.net/FF0C684C5C09A79301B479E9A8DF0B64.jpg?imageView&thumbnail=180y180&quality=100,《道德经》的智慧启示很好，老师讲的很好。,5.0,1001590004,1002651007,概率论与数理统计,0,1,
93523,1518416124439,1035759326,moocsudd,,课程内容丰富。,5.0,1001590004,1002651007,概率论与数理统计,0,1,
93405,1518327588394,1030528902,海棠花1966,http://edu-image.nosdn.127.net/4D235608B702A76C5F7249E858CF65CC.jpg?imageView&thumbnail=310y272&quality=100,通俗易懂，受益匪浅。,5.0,1001590004,1002651007,概率论与数理统计,0,1,
93402,1518326612303,1035282294,mooc墨宇,http://edu-image.nosdn.127.net/B3178A8936536CBDFF0AF52EDBF928A1.jpg?imageView&thumbnail=180y180&quality=100,旁征博引，有深度，有内涵！,4.0,1001590004,1002651007,概率论与数理统计,0,1,
92380,1518323175149,11293911,m13867007093163com,,讲得通俗易懂，很受启发,5.0,1001590004,1002651007,概率论与数理统计,0,1,
93348,1518278161623,1017822190,李弘珂,http://img2.ph.126.net/hPJbHIuH3la69hrQXJKSFw==/1628614215350715593.jpg,丁老师满腹经纶，熟读中国古典文学，对国学深有研究，听丁老师的课受益匪浅。,5.0,1001590004,1002651007,概率论与数理统计,0,1,
92315,1518265794054,1019410116,vivianzhang2015,,老师讲解的清晰明理，把道德经的内涵显化给我们，不究其字但究其理，棒！,5.0,1001590004,1002651007,概率论与数理统计,0,1,
92308,1518262956586,9711216,风听着雨哭,http://img1.ph.126.net/JrYTYPnE9bFU6TEzVyD-NA==/6631384425048379489.jpg,谈古不离今，道理不离事。不单纯只讲文章，很好。,4.0,1001590004,1002651007,概率论与数理统计,0,1,
92290,1518251511046,1135346212,mooc1517812826572,,能不能提供师生之间直接交流的途径？,5.0,1001590004,1002651007,概率论与数理统计,0,1,
93280,1518250642568,1035853199,一勤无难事,,授课方式不错，老师讲的挺好，让我以前对老子无为而治的思想有了重新认识，人不学不知义，有些不能顾名思义，必须去学习才知道,5.0,1001590004,1002651007,概率论与数理统计,0,1,
92258,1518240543004,1035886217,mooc1516256174808,,老师不急不火地把人生智慧娓娓道来，听着听着心里也很快静下来，这个过程堪称人生的享受，致敬老师！,5.0,1001590004,1002651007,概率论与数理统计,0,1,
92243,1518235389235,1026367899,dksywwc163com,,一直认为道德经是很深奥难懂的一本书 通过这样慢慢分章细细讲解 真的收获颇深！,5.0,1001590004,1002651007,概率论与数理统计,0,1,
