userName,commentContent,createTime,courseId,courseName
我背后有个胖子,老师讲得太好了，好有帮助,2016-12-30,40,前端开发工具技巧介绍—Sublime篇
楷粉儿,emmet是 ！tab,2016-12-30,40,前端开发工具技巧介绍—Sublime篇
itfanr,视频如何有键盘提示？很直观,2016-12-28,40,前端开发工具技巧介绍—Sublime篇
慕粉3218393,我日 安装以后没反应,2016-12-25,40,前端开发工具技巧介绍—Sublime篇
一只幸福的喵,自己要主动去找答案，说什么都要老师较，先这样做，然后点击那里，这样学习是不对的，网上那麽多好的博客不会去看啊，emmet安装只许在sublime中ctrl+shift+p输入package control 选择安装install package 再去着emmet再重启就ok啊！,2016-12-21,40,前端开发工具技巧介绍—Sublime篇
qq_Yeoman_0,html按tab键出现：,2016-12-21,40,前端开发工具技巧介绍—Sublime篇
慕粉1420362554,视频很实用，不错,2016-12-21,40,前端开发工具技巧介绍—Sublime篇
上衫原,app.js   node.js,2016-12-18,40,前端开发工具技巧介绍—Sublime篇
技术宅拯救世界丶,猫咪好可爱，讲的还行啊，毕竟免费的视频，老师PPT做的也很用心。慕课也来喷子了，真是受不了。,2016-11-19,345,Go语言第一课
why985123,讲的真垃圾，都不能入门,2016-11-18,345,Go语言第一课
汤神的迷宫,"我觉得你不是安利go ,而是计生。。。。。",2016-10-23,345,Go语言第一课
没有故事的羊小咩,不错 挺好的,2016-10-23,345,Go语言第一课
Cybersword,论述太死板,2016-10-22,345,Go语言第一课
phper_linuxer,此题有bug，-----------------            可以手动输出  //datadata   当 /data 被过滤后可以保留 /data,2016-10-21,345,Go语言第一课
新声带NewVoice,用了一个周末结束了这个教程。可能是之前有接触过，并没有出现评论中其他同学听不懂的情况，不过的确有些描述的地方有些绕。大爱mooc，继续努力！,2016-10-17,345,Go语言第一课
purepainter,这不是python吗,2016-10-16,345,Go语言第一课
慕粉3630540,"您不觉得,输入中文很麻烦吗",2016-10-16,345,Go语言第一课
think_Moocer,吐槽。。。。。。,2016-10-05,345,Go语言第一课
qq__4082,不如先来个  Hello World!,2016-10-04,345,Go语言第一课
慕粉3843355,很棒~ 讲的很详细 谢谢,2016-09-27,345,Go语言第一课
郝林,今年很忙，所以很少上来答疑了，抱歉各位学员。最近我正在更新《Go并发编程实战》这本书，会把写作方面的不足和槽点都一一改掉，同时现已兼容Go 1.7而且不排除兼容还未发布的Go 1.8。不过由于太忙可能最早到明年4、5月份才能定稿出版了。各位学员如有Go程序开发方面的疑问可以关注微信公众号：golang-beijing或者加入IM：https://gopher.bearychat.com ，然后在线提问。谢谢。,2016-09-23,345,Go语言第一课
StevenZh,https://github.com/hyper-carrot/goc2p,2016-09-22,345,Go语言第一课
qq_技术宅_0,本地测试,2016-09-18,345,Go语言第一课
昕子,背景音乐确实有点吵,2015-03-12,32,用JS实现放大镜特效
蓦陌,不要配背景音乐，影响学习,2015-02-27,32,用JS实现放大镜特效
禅心皓月,讲得很好  但是代码看不见。。。。,2015-02-12,32,用JS实现放大镜特效
TY_罗,非常的实用,2015-02-12,32,用JS实现放大镜特效
Alpaca,这个教程，源代码和教程里不一样就算了，前面讲了那么多，到实例的时候就不怎么讲了。,2015-02-06,32,用JS实现放大镜特效
qq_夏沫_0,讲得不错，但是那个效果还是有点BUG,2015-01-28,32,用JS实现放大镜特效
阿狸的小太阳,同楼上，+1,2015-01-20,32,用JS实现放大镜特效
阿狸的小太阳,真心觉得没背景音乐就好了，太干扰学习了。。。。,2015-01-20,32,用JS实现放大镜特效
无极山鬼谣,"我的网站正好要做放大镜,才找到这个视频,讲的真够细心的,不过,我习惯用jquery的,不会用js,  jquery中offset的top和left设置时都是以body边算起的, 元素与元素之间的间距offsetTop/offsetLeft 如何获取呢 jquery里没有这2个属性吧. 最后我还是做好了放大镜,没用到offsetTop/offsetLeft 这2个参数. 都是以body边距去推算的.勉强像个放大镜,就是不够严谨.",2015-01-08,32,用JS实现放大镜特效
知道夜的黑,思路讲的非常清晰，但是讲到后面的代码，复制粘贴就不想听了，直接下载源代码自己去看了，，，,2015-01-07,32,用JS实现放大镜特效
Blackmourner,配乐带感 ！,2015-01-07,32,用JS实现放大镜特效
brucewayne,非常好的课程,2014-12-26,32,用JS实现放大镜特效
竹海,背景音乐好吵啊，，,2014-12-22,32,用JS实现放大镜特效
Lost_Star,老师讲的很好，节奏也不错，喜欢！感谢！,2014-12-20,32,用JS实现放大镜特效
         安静就好,弄什么背景音乐  连么有都不如,2014-12-05,32,用JS实现放大镜特效
西兰花伟大炮,早安啊，五一节快乐,2017-05-01,826,bootstrap快速入门
Dosin,遍历完最后一个就是i，不需要lis.length-1,2016-05-08,31,图片展示特效
weixin_James_0,可以用css3  transform,2016-05-08,31,图片展示特效
MishyJan,那不就挡住了其它图了？这效果不好但是学学原理还是行的,2016-04-13,31,图片展示特效
MishyJan,还是很简单,2016-04-13,31,图片展示特效
qq_LU飞_0,讲的很好 。。。,2016-04-07,31,图片展示特效
carlleton,编辑器实时产生作用，当书写for的时候容易出现死循环让页面卡死！,2016-03-09,31,图片展示特效
D__C,连续划过有Bug,2016-03-03,31,图片展示特效
苏黎世_ze,为什么她的dw 提示js 我的只提示jq,2016-02-04,31,图片展示特效
醉小帅,老师的东北口音真有味道！哈哈哈,2016-01-27,31,图片展示特效
ewqerq,var oDiv = document.getElementById('div');,2015-12-21,31,图片展示特效
weibo_张大喵喵喵喵miss_0,感觉更适合JS的初学者,2015-11-12,31,图片展示特效
qq_异邦骑士_0,老师 不能修改下么  比如提交代码时候 右面再出来 情况 显示的东西不行么 这个for循环 让我的网页 快死了100次了 我擦,2015-09-07,31,图片展示特效
qq_HH_3,说点总体的感受吧，这门课程对我最大的启发是使用:hover伪类来实现一些操作，可以设定该伪类从而对元素以及子孙元素实现样式改变。今天就写了几个效果：hover时opacity改变（以前opacity没怎么用过，今天一用解决了三的地方的问题），hover时图片大小改变，hover时元素的显示与消失。至于后面的js，稍微接触过的人其实不用听这节课。很感谢授课老师。顺便想明白了那个聚划算的设计，hover时改变width。,2015-08-25,31,图片展示特效
qq_HH_3,其实用：hover都能解决,2015-08-24,31,图片展示特效
qq_HH_3,用jq:,2015-08-24,31,图片展示特效
花里喵喵,听到“地狗”两字我也是笑到地上去了。。,2014-11-19,56,网页定位导航特效
cityboy123,这个老师讲的很好，思路清晰，不仅仅告诉你要怎么做，还告诉你为什么这么做！解开了大家很多的疑惑！俨然是一位经验丰富的老师！,2016-03-24,56,网页定位导航特效
一际孤鸿_Hello,到现在html5已经遍地普及的今天，没什么好说的，开发的时候直接提示不兼容ie6/7/8，让用户自己更新浏览器， 推荐chrome,2016-05-26,56,网页定位导航特效
Hankong,注意：本题目中，HTML中的锚点#为定义昂,1天前,56,网页定位导航特效
缺了颗牙,是怎么做到一本正经的说出“地狗”这词儿的哈哈哈哈哈哈哈哈,2天前,56,网页定位导航特效
z897952414,最新版jquery：,2018-02-08,56,网页定位导航特效
z897952414,一开始还想着增加内容怎么办哈哈哈，,2018-02-08,56,网页定位导航特效
z897952414,重点在于：,2018-02-08,56,网页定位导航特效
z897952414,期待哈哈哈,2018-02-08,56,网页定位导航特效
伴山客,#item1 千万要注意，默认的是itme1,2018-02-06,56,网页定位导航特效
成长的白菜,表示很简单,2018-02-04,56,网页定位导航特效
成长的白菜,var _menu = menus[j];,2018-02-04,56,网页定位导航特效
成长的白菜,学习jq是好事，但是绝对不能抛弃原生js,2018-02-01,56,网页定位导航特效
成长的白菜,写一遍更加清晰了,2018-02-01,56,网页定位导航特效
成长的白菜,分析思路，解释代码，讲的很好,2018-01-29,56,网页定位导航特效
obulks,"珍爱生命,远离IE",2018-01-25,56,网页定位导航特效
obulks,jquery的一个缺点就是并不向下兼容，不同版本的语法有差异,2018-01-25,56,网页定位导航特效
obulks,说真的，我玩了1年了，现在才知道a标签的href属性能链接到锚点，惭愧又高兴,2018-01-25,56,网页定位导航特效
8760次郎,老师我要娶你,2016-01-04,59,倒计时效果
岛屿YY,老师很好，每节课结束，都会叮嘱我们下去自己琢磨琢磨，还说谢谢大家。老师辛苦了，谢谢你，么么哒,2016-03-22,59,倒计时效果
heisishen,希望找个像老师一样的前端的妹子  做老婆,2015-12-08,59,倒计时效果
xccll,笑死了，看了半天不知道自己bug在哪，发现结束时间是2014年。。。。,2天前,59,倒计时效果
qq_汪伦_0,0.5倍被封了哈哈哈哈哈,2018-01-23,59,倒计时效果
qq_汪伦_0,不行  那个de de de实在太萌了 鼻血止不住。,2018-01-23,59,倒计时效果
qq_hp_2,"按照老师讲的，会多出来月，实际endtime的月份要比代码中的月份数字少一，例如想把endtime设置为18年2月10日，应该写为new Date（“2018,1,10”）",2018-01-21,59,倒计时效果
Wardll,2018了,2018-01-03,59,倒计时效果
伴山客,"var date = new Date(""2014,6,6"");//可以用过这种方法设置一个目标时间。",2017-12-21,59,倒计时效果
伴山客,"t = setTimeout(""showtime()"",1000);//如果showtime()在这里不加双引号，会报错，无限递归。",2017-12-21,59,倒计时效果
岁月如歌daydreamer,我觉得还是用Math.floor比较准确吧。,2017-10-27,59,倒计时效果
爱编程的男孩,seconds=seconds<10?'0'+seconds:seconds;,2017-10-22,59,倒计时效果
nanisore_0,猜测：小数精度高，parseInt将小数转化为整数时丢失精度，所以效果应该跟floor是一样吧。,2017-10-12,59,倒计时效果
ljxyaly,闪瞎了我的眼,2017-09-29,59,倒计时效果
ljxyaly,真的是一闪一闪的,2017-09-29,59,倒计时效果
风飘叶摇,那个结束时间-开始时间/一天的毫秒数中，那个一天的毫秒数一定要外边包上小括号，不然计算出来的结果和脑海中的想象差别好大。。。。,2017-09-26,59,倒计时效果
Danni11,那么问题来了，为什么这里用的是parseInt，而上一节中用的是Math.ceil呢？？,2017-09-21,59,倒计时效果
Danni11,加了引号的日期是赋予的，不加的话就是系统认为的,2017-09-21,59,倒计时效果
规则君,视频酷炫，效果鸡肋。,2017-07-03,71,帝堵抢车位动画制作
qq_无言_34261725,好无语。。,2017-07-01,71,帝堵抢车位动画制作
偷橘子的人,hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh真的有毒,2017-05-14,71,帝堵抢车位动画制作
望天空鱼,默默老跑呃呃呃,2017-05-08,71,帝堵抢车位动画制作
慕哥7472598,黑眼圈！！！！不入坑还来得急吗？？？,2017-05-02,71,帝堵抢车位动画制作
慕粉18235821690,这个音乐，瘆得慌,2017-04-11,71,帝堵抢车位动画制作
心言,看得尴尬症犯了,2017-04-07,71,帝堵抢车位动画制作
qq_不懂事小孩_03194051,鸡皮疙瘩起来了,2017-04-06,71,帝堵抢车位动画制作
慕粉1466933759,有毒。。。,2017-03-24,71,帝堵抢车位动画制作
我要成为超级巨人,看过之后我也真正知道了什么叫基础教程。不过老师讲课还是挺有意思的。,2017-02-28,71,帝堵抢车位动画制作
默c,"不知道怎么说才好,不过感觉这些还是不会做.",2017-02-23,71,帝堵抢车位动画制作
慕粉3749008,想做这个动画还得自己做图？,2017-02-21,71,帝堵抢车位动画制作
全宇宙最帅的美少女呀,hhh这视频神经病呀！喜欢老师mua~,2017-02-11,71,帝堵抢车位动画制作
逆袭的螃蟹,搞笑的，看了跟没看一样。。。,2017-02-08,71,帝堵抢车位动画制作
web功臣狮,美女老师，要注意保养身体哦！看着黑眼圈确实让人心疼..,2017-02-02,71,帝堵抢车位动画制作
qq_谁将新樽盛旧月_2,正在学习java...已入坑,2017-04-26,68,JSON应用场景与实战
qq_单击此处输入网名_0,<?php,2017-04-25,68,JSON应用场景与实战
D_Zet,phpstorm，使用中......,2017-04-19,68,JSON应用场景与实战
未来99,感觉现在的这个json课程没有以前讲的那个json课程好理解一些，特别是在多维数组和对像那一部分。,2017-04-19,68,JSON应用场景与实战
话歪之地,老师讲的不错的，一些可能会遇到的问题都给我们讲了。谢谢老师哟！,2017-04-16,68,JSON应用场景与实战
Churchluo,声道偏右啊,2017-04-14,68,JSON应用场景与实战
无状态,笑看菜鸡互啄,2017-04-14,68,JSON应用场景与实战
王xx斌,讲得不错，时刻保持翘舌。我开的1.5x算是正常。,2017-04-12,68,JSON应用场景与实战
暖兔君,"var_dump(json_decode($json,true));",2017-04-06,68,JSON应用场景与实战
慕粉1515443588,提速听着提神！,2017-03-29,68,JSON应用场景与实战
qq_ionicRoyKent_04116743,这个内裤我用了三年了一直也没有更换过，我可以分享给大家,2017-03-26,68,JSON应用场景与实战
上车请坐好,这就有点尴尬了,2017-03-24,68,JSON应用场景与实战
爱生活爱科技爱前端,留名，2017-03-21,2017-03-21,68,JSON应用场景与实战
weixin_斯凯__04000039,老师的内裤,2017-03-10,68,JSON应用场景与实战
天涯_0035,有点听广播的感觉，哈哈哈,2017-03-03,68,JSON应用场景与实战
qq_淡然_373358702,画布缓存只要有经验的程序员还是很简单  但是我觉得老师可以多来点干货，感觉听了这个视频用处不大。完全可以做一个小案例包含导航banner啥的就行。,2016-06-03,229,移动端开发框架Zepto.js入门
妈妈说要好好学习,"为了学习移动端相册的webapp,花了点时间来学了zeptojs.当然,全课看下来,这门课程更像是zeptojs的入门介绍.想要看懂这个,最起码需要html,css,js,jquery,bootstrap,nodejs,jquery-mobile等等一系列课程的知识.只有你学过了以上这些,你再回过头来看这门课程,才会有所收获.如果你只是想通过这个课程学会怎么用zeptojs写hello world,那你就曲解了zeptojs了.这个轻量级框架是为了在移动端配合其他前端知识辅助开发用的,它和jquery类似但是也有区别,我个人还是建议先学前面我说的那些,再来看这个课会比较好!",2016-05-30,229,移动端开发框架Zepto.js入门
qupei2u,非常棒的课程!,2016-05-28,229,移动端开发框架Zepto.js入门
生_如夏花,背景音乐这么大声音，都听不见老师说话的声音,2016-05-21,229,移动端开发框架Zepto.js入门
黄道带,subNav[CLICK](function(){})这里的[CLICK]没懂！,2016-05-20,229,移动端开发框架Zepto.js入门
感谢慕课,我觉得现在应该教我么怎么用就行了。。怎么调入。。,2016-05-14,229,移动端开发框架Zepto.js入门
十指间的挥洒,谁说这课程不好的，这么好的课程太难得了，希望老师多出出移动端的视频，配合node.js前后端一起的实际案例，期待你更多更好的课程！,2016-05-14,229,移动端开发框架Zepto.js入门
素素陈,好，一直都在关注老师的课程,2016-05-13,229,移动端开发框架Zepto.js入门
weibo_lucky雅雅晨_0,我真的是在看zeptojs吗？,2016-05-02,229,移动端开发框架Zepto.js入门
梦境大师,讲的啥破玩意啊，全都不是重点，重点也没讲清楚，到底哪里是重点。,2016-04-28,229,移动端开发框架Zepto.js入门
木某,喜欢这样的课程，虽然对于接触前端刚两个月的我来说目前还不能完全理解，但我相信以后用到时会非常方便。,2016-04-27,229,移动端开发框架Zepto.js入门
qq_永恒的幸福_03177226,讲得还行吧  只是有些听的不太懂,2016-04-27,229,移动端开发框架Zepto.js入门
GGGUO,课程太高端了，没听懂。对后面图片延迟加载和缓存存储技术很感兴趣，哪里有课程可以学习？,2016-04-24,229,移动端开发框架Zepto.js入门
班大人,@elveN,2016-04-16,229,移动端开发框架Zepto.js入门
班大人,楼下的，我才是要成为海贼王的男人,2016-04-16,229,移动端开发框架Zepto.js入门
停电以后,值得表扬，老师提到的知识点准备充分，谢谢,2017-05-10,24,HTML5之元素与标签结构
TomMeng,要开始用Html5了，这比以前简单多了,2017-05-10,24,HTML5之元素与标签结构
Harry_Leung,拉完了再回来讲吧,2017-05-08,24,HTML5之元素与标签结构
慕粉2001451822,希望有老师的课件,2017-05-04,24,HTML5之元素与标签结构
慕粉2001451822,太厉害了，感觉得看好多遍，估计还看不完全,2017-05-04,24,HTML5之元素与标签结构
qq_上帝的宠儿_6,区分大小写的是b,2017-05-04,24,HTML5之元素与标签结构
谨轩川,一路听下来感觉还好，1.0速度听的，感觉不懂的可以先看完w3c的知识点再来看，这样就能接受了，总体也有个感觉了。有意见提出来就可以了，别戾气太重。,2017-05-01,24,HTML5之元素与标签结构
qq_seven_40,"那些说讲课快的！这是进阶课程,需要你有HTML4的基础,有了基础你当然能听懂,没基础当然感觉快了！再说人家网站也不容易啊,免费教学,你上哪找！",2017-04-30,24,HTML5之元素与标签结构
叶落偏执,我做过网页的人都看懵逼了,2017-04-29,24,HTML5之元素与标签结构
Zzmkiv,为了规范，标签可以省略尽量不要省略，大小写最好写成小写，引号可以省略最好不要省略~~,2017-04-27,24,HTML5之元素与标签结构
weixin大,太快了,2017-04-23,24,HTML5之元素与标签结构
qq_梦里_0,不过我觉得老师应该讲一下标签浏览器兼容性问题,2017-04-14,24,HTML5之元素与标签结构
qq_梦里_0,讲的很快，我事先学过h5所以能接受,2017-04-14,24,HTML5之元素与标签结构
一者乎,有料有内涵,2017-04-11,24,HTML5之元素与标签结构
慕粉1809156719,确实，对于有基础的来说这种讲课方式是最好的，没废话,2017-04-03,24,HTML5之元素与标签结构
素颜范儿,试试评论功能,2016-11-25,81,人人网评论功能
减肥的蜀黍,试一下评论功能,2016-11-18,81,人人网评论功能
张小兔,讲的很棒，谢谢老师,2016-11-17,81,人人网评论功能
qq_谢婧1584924024_0,praiseElement换成praisesTotal就不会报错，按照老师的写法就是报错的,2016-11-17,81,人人网评论功能
班大人,只需把这个你写好的功能，交给后端即可。数据什么的后端都会搞定。,2016-11-04,81,人人网评论功能
慕粉3782079,想自己连初始的代码一起重新开始写，结果写的大部分不一样，嘿嘿,2016-11-03,81,人人网评论功能
唯月_潇洒,没有源码是硬伤啊！,2016-10-31,81,人人网评论功能
大董你能行,其实看的也明白，自己一打就不知道哪里稀里糊涂错了,2016-10-29,81,人人网评论功能
kiss_life,var el=e.target;//火狐不支持srcElement,2016-10-26,81,人人网评论功能
qq_YK22_03154514,很好很强大,2016-10-17,81,人人网评论功能
寓道于乐,fsafsd,2016-10-08,81,人人网评论功能
Hoictas,太牛逼了66666666,2016-09-13,81,人人网评论功能
qq_czm_03683310,★★<★<★<★<,2016-09-13,81,人人网评论功能
qq_czm_03683310,txt.onfocus=function(){,2016-09-13,81,人人网评论功能
我打点酱油,太感动了，这里居然还是有人的,2016-09-02,81,人人网评论功能
璐爸爸,不对。。。下面那条我的错请忽略,2017-10-30,422,C#开发轻松入门
璐爸爸,赋值的时候应该改成int才对。否则输出的应该是4.0,2017-10-30,422,C#开发轻松入门
雏田大小姐,y -= 2;,2017-10-30,422,C#开发轻松入门
雏田大小姐,Console.WriteLine(true | false);//输出True,2017-10-30,422,C#开发轻松入门
雏田大小姐,"Console.Write(""我的工资奖金总额是{0}元"",salary+prize);",2017-10-30,422,C#开发轻松入门
雏田大小姐,没有取余运算符%嘛,2017-10-30,422,C#开发轻松入门
雏田大小姐,还有这些基本数据类型：boolean， float， byte，short，long,2017-10-30,422,C#开发轻松入门
雏田大小姐,string temp = today;,2017-10-30,422,C#开发轻松入门
雏田大小姐,"Console.WriteLine(""男孩叫伟强 女孩叫秀丽"");",2017-10-30,422,C#开发轻松入门
盒子宫,iphone 6 哪有这么贵，差评,2017-10-30,422,C#开发轻松入门
雏田大小姐,第三题的图片点击放大之后怎么还原回去？,2017-10-30,422,C#开发轻松入门
雏田大小姐,string[] args,2017-10-30,422,C#开发轻松入门
雏田大小姐,class Program,2017-10-30,422,C#开发轻松入门
慕UI7387841,非常好，长时间没用了，又复习了一遍。,2017-10-30,422,C#开发轻松入门
qq_初登场org_0,if(score[i]<60)    划重点,2017-10-29,422,C#开发轻松入门
weibo_Bonjourjw_0,猛然间发现是浏览器的问题，开始用的IE一点效果也没有，用firefox效果一下就出来了,2017-06-29,77,CSS3 3D 特效
weibo_Bonjourjw_0,为什么我的也没有效果呢 ,2017-06-29,77,CSS3 3D 特效
wayTG,数字6在1下面的，可能是-webkit-preserve-3d的问题，需要把-webkit去掉,2017-06-16,77,CSS3 3D 特效
逸水之冰,"背景色改为灰,来个白阴影真漂亮",2017-06-05,77,CSS3 3D 特效
小董君同学,https://codepen.io/taosang1992/pen/ybKOXo 我做的动画版3D变形，可以自己改变里边的值更改动画方向,2017-05-11,77,CSS3 3D 特效
小董君同学,这是我仿照老师的写的，正方体每个面改成透明背景，看起来很直观。,2017-05-11,77,CSS3 3D 特效
小董君同学,“为什么六个page要包在一个div里面之后外面还要有一个div？？？”,2017-05-11,77,CSS3 3D 特效
小董君同学,老师给的正方体Demo太酷炫！,2017-05-11,77,CSS3 3D 特效
这不是一个名字,rotateX(0deg)不是相当于没翻转吗？,2017-05-07,77,CSS3 3D 特效
_Illusion,这是我见过最直观的demo,2017-04-29,77,CSS3 3D 特效
_辣子,老师讲的很棒！,2017-04-22,77,CSS3 3D 特效
凌影寒,电脑上的3d效果完全没有显示 用的360浏览器 ！！！没反应,2017-04-18,77,CSS3 3D 特效
豆77腐,"可以尝试 document.getElementById(""page"" + curIndex).style.transform = ""rotateX(-90deg)"";",2017-04-14,77,CSS3 3D 特效
田梗上的梦,3D翻转,2017-04-11,77,CSS3 3D 特效
高华峰,最好还是通过 js 操作 class 来改变样式！,2017-04-02,77,CSS3 3D 特效
赤坂龙之介,学习完了，每个列子都手动敲了。 谢谢老师的付出！,2016-01-13,90,展开与收起效果
赤坂龙之介,老师顺手黑了处女座！！！  %>_<%,2016-01-13,90,展开与收起效果
爱丽丝梦游丧屋,怎么没有人,2016-01-13,90,展开与收起效果
bbea,function aaa(){,2016-01-10,90,展开与收起效果
晓得迷路了,1.9 jquery toggle不行,2015-12-31,90,展开与收起效果
邦龙,为什么我点第三下就不行了呢,2015-12-23,90,展开与收起效果
XIA圈,老师讲的很好，思路很清晰！,2015-12-08,90,展开与收起效果
245504128,老师讲的很好，很实用，我这个写css的从来不会js一看就就感兴趣了,2015-12-07,90,展开与收起效果
因扎吉,媳妇你在哪？,2015-11-21,90,展开与收起效果
因扎吉,这题不是A吗？,2015-11-21,90,展开与收起效果
燕子115,"var content=document.getElementsByClassName(""content"");",2015-11-17,90,展开与收起效果
豆花,老师讲的真好，赞一个,2015-11-13,90,展开与收起效果
Yvonne_D,老师讲的很细致，好。,2015-11-06,90,展开与收起效果
Yvonne_D,$(function(){,2015-11-06,90,展开与收起效果
Yvonne_D,查了半天错，结果发现自己少了一句导致不能收起。。,2015-11-06,90,展开与收起效果
qq_HH_3,看jquery看的觉得js源码写起来好麻烦,2015-08-24,31,图片展示特效
叮叮不铛铛,好喜欢老师课~~,2015-08-20,31,图片展示特效
叮叮不铛铛,.try li span{,2015-08-20,31,图片展示特效
浮生若梦01234567891011,js循环绑定事件明显快得多,2015-08-18,31,图片展示特效
mzgwc,老师，聚划算那个效果怎么做呀，不太会弄了。,2015-08-05,31,图片展示特效
Panda小潘,老师好可爱~~~~~~~~~~~~~,2015-07-26,31,图片展示特效
donaf,哎哟，这老师是东北腔,2015-06-24,31,图片展示特效
html5学习者,very good   teacher  is beatiful,2015-06-05,31,图片展示特效
qianduankaifa,very good！,2015-05-20,31,图片展示特效
qianduankaifa,这个用css来实现更简单吧,2015-05-20,31,图片展示特效
小囙,话说这些效果只用css就可以解决了,2015-05-20,31,图片展示特效
小囙,老师说话太逗了，哈哈哈,2015-05-20,31,图片展示特效
我不服,谢谢老师。。。,2015-05-14,31,图片展示特效
weibo_sheroa522_0,思路清晰，逻辑性强~点赞,2015-05-13,31,图片展示特效
12只猫,学完之后，留下足迹~,2015-04-29,31,图片展示特效
日常不日常,orz，看了半天原来是讲样式的。。。,2015-10-16,15,分页页码制作
bcs,原来是静态的。。好吧,2015-10-15,15,分页页码制作
D__C,代码冗余啊!,2015-10-13,15,分页页码制作
八戒_0011,老师加油 力挺你,2015-09-24,15,分页页码制作
shenyandong6,老师讲的很好，感谢老师。。。。。,2015-09-17,15,分页页码制作
AryaSnow,对于初学者来说还是可以涨点见识的，但是缺憾是只有静态效果，感觉还很不完善，讲得太浅了，希望能讲得更深入一些，重点在如何实现动态效果。,2015-09-16,15,分页页码制作
qq_糖伯虎_0,老师求联系方式,2015-09-04,15,分页页码制作
现实PK理想,慕课老师 真是各具特色呀,2015-08-28,15,分页页码制作
程显艺,这也太简单了,2015-08-26,15,分页页码制作
芊含韵,有点无语，汗颜,2015-08-19,15,分页页码制作
待定1号,我也爱你，老师,2015-08-18,15,分页页码制作
WendyMarvell,"看到结尾的时候,突然播放背景音乐.当场吓尿了",2015-08-16,15,分页页码制作
WendyMarvell,这种课程也能算中级课程？,2015-08-16,15,分页页码制作
WendyMarvell,lilian vivian 呵呵,2015-08-15,15,分页页码制作
Chisw,我也是醉了 这样就叫前后端通吃..,2015-08-10,15,分页页码制作
孤丶晴,看完一遍视频，关掉。自己敲一遍，不懂再查。花的时间多点，但是绝对收获更大，这也是一个吸收的过程。以前太急躁了，赶课程。结果不太好。似懂非懂，其实啥都不懂，留言自勉,2016-11-12,58,弹出层效果
snailtimes,好讨厌这个 视频开头 太大声了.,2016-02-24,58,弹出层效果
weibo_怎能用真名_0,1、obj.offsetHeight可以获取写在样式文件里的属性值，而obj.style.height只能获取行内属性，在表现与结构分离的今天，这显然是不合适的,2016-03-29,58,弹出层效果
Zz皓,对课程代码进行了重写和一些总结，有兴趣的可以来看看，地址：https://github.com/CruxF/IMOOC/tree/master/JavaScript,2018-01-31,58,弹出层效果
Zz皓,对课程代码进行了重写和一些总结，有兴趣的可以来看看，地址：https://github.com/CruxF/IMOOC/tree/master/JavaScript,2018-01-31,58,弹出层效果
Zz皓,对课程代码进行了重写和一些总结，有兴趣的可以来看看，地址：https://github.com/CruxF/IMOOC/tree/master/JavaScript,2018-01-31,58,弹出层效果
Zz皓,对课程代码进行了重写和一些总结，有兴趣的可以来看看，地址：https://github.com/CruxF/IMOOC/tree/master/JavaScript,2018-01-31,58,弹出层效果
Zz皓,对课程代码进行了重写和一些总结，有兴趣的可以来看看，地址：https://github.com/CruxF/IMOOC/tree/master/JavaScript,2018-01-31,58,弹出层效果
一个假前端,https://github.com/2017coding/-demo 一个简单的JSdemo，有瀑布流布局，css3d动画，网格布局，JS的本地存储等，有兴趣的同学看一下哦,2018-01-16,58,弹出层效果
影子君_EDM,对  我也想说创建节点消除节点到底可以用来干嘛,2018-01-09,58,弹出层效果
司徒沛风,按钮只能使用一次。,2017-11-25,58,弹出层效果
qq_苏冠华_0,给完整代码我看啊,2017-11-06,58,弹出层效果
klosero,赞。简单明了,2017-10-24,58,弹出层效果
qq_海纳百川_21,"oLogin.style.top=(wHeight-dHeight)/2+""px"";",2017-09-20,58,弹出层效果
qq_斌少_1,我觉得直接通过js去修改那个display不是更简单点？,2017-09-10,58,弹出层效果
遗恋天涯,加relative是为了有子绝父相的作用,2017-08-21,58,弹出层效果
qq_一个人的路上_0,发现一种更便捷的方法，不用获取屏幕宽度和高度，还能自适应，用jquery实现弹窗和关闭，几行代码就搞定,2017-08-17,58,弹出层效果
慕粉22000830,还是存在BUG，缩小屏幕点登陆，在放大窗口，遮罩层还是不能根据屏幕改变,2017-08-15,58,弹出层效果
浅尝,可以的，顶,2016-12-17,40,前端开发工具技巧介绍—Sublime篇
MASTERSHU,东西很实用，而且很喜欢！！,2016-12-16,40,前端开发工具技巧介绍—Sublime篇
qq_流水_8,我也觉得0.5x好搞笑,2016-12-16,40,前端开发工具技巧介绍—Sublime篇
junyuZ,先下载安装一下Node.js，地址 https://nodejs.org/en/，然后执行教程里面的步骤，如果还是没有小红点或者没有左下角的错误提示，重启软件，就好了。,2016-12-15,40,前端开发工具技巧介绍—Sublime篇
junyuZ,https://github.com/jashkenas/underscore/blob/master/underscore-min.js下载下来的是整个页面，一楼给的文件的url是对的。,2016-12-15,40,前端开发工具技巧介绍—Sublime篇
立森森,心疼老师,2016-12-15,40,前端开发工具技巧介绍—Sublime篇
Linaer000,我知道另一种，按住alt键，然后按住鼠标左键向下拖动，也可产生多行游标,2016-12-13,40,前端开发工具技巧介绍—Sublime篇
Linaer000,alt + F3 不管用,2016-12-13,40,前端开发工具技巧介绍—Sublime篇
